Time,X,Y,Z
1421,0.5492,-0.2354,6.0409
1425,2.0398,1.7260,16.2398
1429,9.1006,-1.3337,5.7271
1433,1.0199,0.3138,0.9414
1437,-14.5923,0.5492,17.7304
1441,-16.1614,2.3536,9.5713
1445,6.5901,-0.6276,1.0199
1448,-1.4122,0.0000,5.5702
1453,13.3370,4.9426,20.0448
1457,-12.0818,0.0000,13.7293
1461,6.1978,2.3536,10.1989
1465,-8.6299,-0.2354,7.6100
1469,-18.0442,4.3934,6.1978
1473,10.9834,-6.2763,5.2564
1477,18.2796,5.2564,14.5923
1481,1.4122,4.4718,14.6707
1485,1.4906,-8.8652,-0.7845
1488,-5.0210,0.5492,7.5315
1492,0.2354,5.2564,19.1426
1497,-0.3923,0.2354,13.2586
1501,1.4906,-4.1580,2.5105
1505,4.7856,4.0011,8.2376
1509,-0.3138,2.1182,14.7492
1513,-0.4707,-9.2575,10.7481
1517,0.7845,-0.5492,8.0022
1521,4.4718,1.9613,7.5315
1524,6.1194,-4.7856,12.6310
1528,-2.9028,2.8243,9.7282
1532,0.7845,0.7845,8.7083
1537,1.6475,3.7658,15.2199
1541,-3.4519,-4.5503,5.2564
1545,-1.4906,3.5304,4.7072
1549,7.2177,-4.9426,13.6509
1553,4.5503,1.3337,5.9624
1557,-1.8829,-1.8829,5.1779
1560,0.0000,1.0983,15.0630
1564,1.9613,-4.5503,15.5337
1568,-3.1381,2.5105,6.1194
1572,-0.9414,0.0785,6.5901
1576,-2.5105,-0.4707,7.2177
1581,2.3536,-3.2166,14.6707
1585,7.6884,3.6088,14.3569
1589,3.2166,-0.5492,3.6873
1593,-4.7856,-5.0210,2.3536
1596,8.7868,0.0000,12.1602
1600,2.0398,-2.0398,5.7271
1604,13.4940,-1.4122,12.2387
1608,-6.1194,0.2354,8.4729
1612,-2.9812,1.4906,3.9227
1616,-8.7868,-1.9613,16.0829
1620,-0.9414,0.0785,13.5724
1625,0.9414,-0.7845,0.0000
1629,4.7072,-0.3923,10.3558
1632,8.0807,-1.0983,8.8652
1636,-1.1768,-5.0210,6.5901
1640,10.0420,4.7856,20.0448
1644,-6.0409,4.3934,15.7691
1648,-17.6520,-5.0210,3.7658
1652,-11.2188,4.0011,13.4940
1656,-11.2188,-1.8044,2.9812
1660,4.6287,1.5691,9.6497
1665,0.0000,-0.5492,12.6310
1669,5.0210,0.0785,7.6100
1672,-7.6884,-3.6873,10.2774
1676,-2.5890,0.4707,10.0420
1680,4.4718,-1.2553,9.9636
1684,6.9039,-1.3337,8.2376
