Time,X,Y,Z
1404,4.5503,-3.0597,12.6310
1409,-12.7879,4.4718,4.0011
1413,10.0420,-0.5492,4.7856
1417,-0.9414,4.4718,13.9647
1421,-6.3547,-5.6486,13.4940
1425,4.0011,0.7061,5.9624
1429,1.9613,-1.5691,2.9028
1433,2.9028,-7.9238,10.7481
1436,-5.6486,7.1392,10.6696
1440,2.8243,-0.7061,12.4741
1444,6.0409,-4.3149,8.7083
1448,0.0000,3.2950,3.4519
1453,2.6674,0.0785,9.4144
1457,2.0398,-0.0785,12.0818
1461,-4.0796,2.4320,12.1602
1465,-0.0785,-1.8044,9.3359
1468,0.1569,-0.4707,7.5315
1472,14.5923,-2.5105,8.4729
1476,-5.3348,0.8630,5.4133
1480,8.2376,-3.6088,14.9061
1484,-6.5901,4.5503,5.9624
1488,-1.6475,-2.8243,15.2984
1492,-7.4531,-0.3923,8.9437
1497,2.9812,0.0785,1.8829
1501,2.5890,2.0398,13.0232
1504,5.0210,2.5890,9.0221
1508,-4.8641,0.9414,10.1989
1512,0.0785,-2.1182,13.0232
1516,-7.2961,-0.5492,5.6486
1520,0.0000,4.3149,7.2961
1524,9.4144,-0.5492,10.9834
1528,-2.3536,2.5105,11.3757
1532,-6.4332,0.0785,10.9834
1537,4.0796,-6.6685,6.0409
1540,0.3138,0.9414,2.7459
1544,3.6873,-0.9414,17.0243
1548,-4.7856,2.0398,12.6310
1552,-8.0807,0.5492,6.1978
1556,5.7271,0.2354,5.5702
1560,8.8652,-0.2354,10.9834
1564,-1.0199,2.1182,12.7879
1568,-4.9426,-3.3735,8.0807
1572,1.2553,2.1182,6.5901
1575,1.7260,-1.2553,6.1194
1580,3.5304,1.0199,17.2597
1584,-3.2950,-0.6276,10.3558
1588,-1.5691,-1.8044,4.0011
1592,2.8243,1.4906,11.9249
1596,-3.2166,1.0983,12.7879
1600,-5.9624,2.1967,9.0221
1604,11.5326,2.1967,11.2188
1608,-5.0210,4.2365,11.6111
1612,0.0785,-6.1194,6.9039
1615,4.3149,-0.8630,7.6884
1619,-7.2961,1.3337,10.9050
1624,3.6873,0.9414,10.1989
1628,9.0221,-2.8243,12.6310
1632,-5.3348,2.5890,8.6299
1636,1.8829,-2.5890,6.9039
1640,2.1967,3.3735,9.7282
1644,6.1978,-0.5492,11.0619
1648,-3.1381,-2.1182,12.1602
1652,-1.1768,1.6475,8.7868
1655,-3.2950,-5.1779,5.0995
1659,0.8630,2.2751,9.1790
1664,0.9414,-1.1768,8.3945
1668,1.6475,-1.8829,7.7669
1672,10.0420,5.2564,14.9061
1676,-10.5127,-3.1381,10.1989
1680,2.9812,-2.4320,5.7271
1684,-5.8055,-1.9613,5.2564
1688,2.5105,3.7658,17.4166
1691,4.4718,-6.0409,9.4928
1695,-1.8829,-1.0983,7.7669
1699,-1.5691,1.5691,11.2188
1703,5.2564,-3.2166,10.4343
1708,0.0000,-1.7260,6.1194
1712,-3.2166,-0.2354,12.2387
1716,-6.2763,0.7061,8.6299
1720,-4.1580,0.0000,10.9834
1724,6.3547,-0.5492,11.5326
1728,5.8055,-0.3138,7.5315
1731,-3.2950,0.3923,7.6884
1735,3.2950,-3.6088,11.7680
1739,-0.3138,-0.5492,9.7282
1743,0.4707,-0.9414,12.8663
1747,1.4122,0.2354,9.8851
1752,-7.2961,-0.4707,4.3934
1756,-1.2553,-2.6674,11.5326
1760,1.8829,1.5691,8.3160
1763,0.5492,2.1182,16.1614
1767,-4.0011,-1.9613,16.0045
1771,-7.8453,-1.1768,1.0199
1775,6.7470,-2.4320,2.7459
1779,-4.3149,-2.5105,7.5315
1783,9.4928,3.4519,11.1404
1787,-4.8641,-3.2950,16.8674
1792,-11.6111,-1.7260,1.8829
1796,-0.6276,3.6873,9.1006
1800,6.7470,-3.6088,11.1404
1803,1.9613,-7.7669,6.8254
1807,-4.0796,4.2365,9.8851
1811,-1.6475,0.0000,7.6100
1815,0.8630,-0.7845,9.4144
1819,8.3160,2.8243,15.3768
1823,-3.0597,-0.3138,5.0995
1827,-2.1967,1.0983,12.3956
1831,-3.2950,-1.8044,10.7481
1836,5.5702,-3.8442,4.5503
1839,6.4332,-1.9613,4.7072
1843,9.5713,0.0000,14.2785
1847,-0.1569,0.2354,13.5724
1851,6.0409,-1.6475,11.7680
1855,-12.5525,0.2354,14.4354
1859,-2.2751,3.9227,12.3956
1863,-2.2751,0.3138,7.1392
1867,4.0796,-2.5105,3.3735
1871,-2.8243,0.1569,9.1790
1874,6.2763,1.8829,10.0420
1879,-1.3337,4.2365,14.7492
1883,0.6276,1.8044,11.2973
1887,-7.4531,-6.1978,5.9624
1891,-4.3934,0.0000,4.7072
1895,8.6299,0.0000,10.1989
1899,7.0608,-1.2553,12.8663
1903,-1.4122,-2.1182,10.1989
1907,-6.3547,4.3934,8.4729
1910,0.7845,-3.3735,8.0807
1914,-4.3934,-3.2950,12.5525
1918,-2.8243,0.0000,11.0619
1923,-6.9823,0.0000,2.4320
1927,7.0608,-2.1967,5.3348
1931,1.2553,-5.4133,13.3370
1935,2.5890,0.6276,9.1006
1939,-4.0011,1.8044,11.7680
1942,-5.4917,-3.2950,8.4729
1946,-0.7845,-0.5492,4.6287
1950,-1.6475,0.0000,6.9039
1954,9.1006,-3.1381,9.1006
1958,2.1967,-1.5691,5.7271
1963,4.2365,-0.7061,6.5116
1967,-0.3923,3.0597,10.4343
1971,-0.9414,-4.2365,8.7083
1974,5.5702,3.7658,10.5912
1978,5.7271,-3.6088,9.4144
1982,1.1768,3.1381,10.1989
1986,-9.1790,-1.1768,10.9834
1990,-2.4320,0.0000,10.7481
1994,8.5514,0.8630,2.5105
1998,1.0983,0.8630,15.1415
2002,14.9061,1.4906,16.2398
2007,0.1569,1.4122,8.3160
2010,-12.9448,-4.5503,15.3768
2014,-7.5315,-0.3923,8.2376
2018,2.8243,1.4906,5.0210
2022,20.0448,1.1768,20.0448
2026,20.0448,1.1768,-2.9028
2030,8.2376,2.8243,-1.8044
2034,20.0448,0.5492,20.0448
2038,3.4519,0.7061,8.1591
2042,-20.0840,-2.5105,7.3746
2046,-20.0840,-5.5702,2.5105
2051,-16.7105,-7.1392,13.7293
2055,-1.5691,5.8055,15.6122
2058,8.3945,1.2553,6.6685
2062,12.3956,-4.9426,5.0210
2066,-1.0199,0.7845,9.8851
2070,-2.1967,-5.3348,6.5901
2074,-2.9812,3.6873,11.4542
2078,0.6276,-0.4707,8.3160
2082,2.3536,0.7845,5.0210
2086,6.1978,-0.9414,10.5127
2091,-5.8055,5.1779,13.4155
2094,1.2553,-2.8243,11.2188
2098,1.8829,-1.4122,7.6100
2102,1.1768,4.3934,9.4928
2106,3.0597,-0.7845,9.8851
2110,-5.9624,2.3536,9.3359
2114,-6.6685,-2.5890,12.4741
2118,-4.6287,-3.4519,12.6310
2122,-10.7481,5.4133,7.9238
2126,5.3348,-2.8243,5.0210
2130,11.6111,-2.7459,7.2177
2134,0.0000,3.2950,14.5138
2138,-7.2961,-0.6276,11.8464
2142,0.0000,-4.0011,9.2575
2146,-2.4320,-0.9414,8.9437
2150,-5.1779,3.2166,8.9437
2154,4.3149,2.1967,9.6497
2158,7.5315,-6.2763,6.2763
2162,8.3160,3.2166,10.3558
2165,1.4906,-0.3138,10.6696
2169,0.0000,-3.2950,11.7680
2173,-5.4917,-1.6475,7.9238
2178,-0.2354,2.5105,7.6884
2182,-1.2553,-0.3138,11.2973
2186,4.0011,0.0000,5.2564
2190,1.0199,-0.7845,6.2763
2194,1.0199,-6.0409,10.3558
2198,1.3337,-1.8829,10.1205
2201,5.8055,3.1381,9.1790
2205,-7.4531,-2.5890,7.1392
2209,6.2763,-2.1967,7.9238
2213,-2.1182,0.3138,6.7470
2217,13.1017,1.7260,6.4332
2222,2.9812,-0.7845,13.0232
2226,-6.1978,0.0000,13.4155
2230,-5.0210,-0.1569,8.4729
2234,2.3536,1.3337,8.1591
2237,-0.9414,-0.3138,7.7669
2241,1.3337,-1.1768,10.5127
2245,0.0000,-0.1569,10.3558
2249,-8.0807,2.7459,16.2398
2253,-2.4320,-0.3923,5.0210
2257,-2.2751,-4.3149,7.2177
2262,4.6287,-1.5691,9.6497
2266,5.9624,3.4519,8.9437
2269,5.0210,-1.4122,12.6310
2273,-5.5702,-0.7845,6.6685
2277,1.4122,-1.6475,8.3160
2281,-10.0420,1.5691,7.5315
2285,-2.0398,-0.3138,14.2785
2289,-2.2751,0.5492,13.4155
2293,-3.7658,-3.8442,4.3934
2297,6.7470,-2.5105,4.5503
2301,1.8829,2.0398,10.1205
2306,1.4906,5.0210,17.4166
2309,-5.0995,-2.5105,12.6310
2313,3.2950,0.8630,3.6088
2317,-2.9028,-1.0199,4.0796
2321,10.0420,-1.6475,10.9834
2325,-1.4122,2.5105,12.3956
2329,7.2961,0.0000,10.0420
2333,1.1768,-3.2950,5.6486
2337,-2.7459,0.9414,9.5713
2341,-3.0597,-0.9414,12.2387
2345,2.5105,-3.2166,8.2376
2349,0.8630,3.2166,13.1801
2353,4.8641,1.0199,12.3956
2357,0.2354,-3.5304,7.2177
2361,0.4707,-0.1569,6.8254
2365,3.5304,-4.0011,8.1591
2369,0.0000,3.6873,11.6895
2373,-3.8442,-0.7061,10.0420
2377,-2.4320,-0.2354,10.0420
2380,0.3923,-2.3536,9.8851
2384,0.1569,2.4320,4.9426
2388,5.3348,-4.0011,12.2387
2393,0.3138,1.2553,8.4729
2397,-2.9812,-0.8630,8.8652
2401,4.4718,-3.0597,10.2774
2405,-7.5315,0.0000,11.4542
2409,-4.4718,5.7271,14.9846
2413,1.8044,-4.0796,4.3934
2416,-2.1967,-0.5492,6.1194
2420,2.5890,-0.7061,10.1989
2424,2.0398,-3.6873,9.7282
2428,0.7061,2.8243,10.5912
2433,-6.3547,1.7260,11.3757
2437,4.0011,-1.7260,4.0011
2441,3.8442,-1.1768,3.2166
2445,3.8442,-0.6276,14.7492
2449,2.5105,0.0785,5.5702
2452,-0.8630,-1.2553,15.9260
2456,-5.8055,2.2751,10.2774
2460,-0.4707,-4.0796,0.0000
2464,10.2774,5.4917,9.7282
2468,3.2166,-4.7856,13.7293
2472,-8.9437,-2.5105,9.0221
2477,0.9414,-1.7260,6.9039
2481,5.6486,-1.4122,7.8453
2485,-1.8044,-0.3923,10.5912
2488,7.7669,-4.9426,6.5901
2492,8.1591,-2.1182,8.7868
2496,-2.5105,2.6674,12.5525
2500,0.9414,-2.8243,9.8851
2504,-4.7856,2.7459,9.7282
2508,-5.4133,1.9613,7.7669
2512,9.2575,-5.1779,10.0420
2516,1.8829,5.4133,9.8851
2521,-5.6486,-3.7658,10.0420
2524,-3.9227,0.0000,10.8265
2528,-6.5901,2.1182,7.4531
2532,3.9227,-2.5105,6.9039
2536,11.2188,-2.2751,9.8851
2540,-1.8044,2.0398,11.1404
2544,-2.2751,-1.3337,10.9834
2548,0.1569,0.6276,9.1006
2552,-5.4133,4.7072,7.2961
2556,1.4906,-2.4320,5.0210
2560,3.2166,-0.8630,10.9050
2564,-4.8641,2.5890,13.0232
2568,-1.1768,-2.5105,8.7083
2572,-6.9039,4.8641,10.0420
2576,0.3923,-2.5890,7.8453
2580,4.3149,-0.7061,5.4133
2584,0.7845,2.3536,12.7879
2588,0.9414,2.1967,13.1801
2592,-5.5702,-1.7260,9.0221
2595,-3.0597,-0.3923,9.1006
2599,-5.0995,1.2553,6.6685
2604,5.7271,-0.7845,7.5315
2608,5.0210,-0.4707,12.9448
2612,1.1768,1.4122,12.5525
2616,4.8641,-2.9812,5.4917
2620,-5.7271,6.4332,9.5713
2624,4.0011,-4.8641,10.5127
2628,2.5890,-1.0199,6.6685
2631,-6.1194,8.0022,13.5724
2635,-6.2763,-3.2166,13.4940
2639,-4.9426,-1.4906,3.7658
2643,2.3536,1.2553,11.1404
2648,6.9823,-4.0796,11.7680
2652,-6.3547,5.0995,7.1392
