Time,X,Y,Z
1820,0.0785,-1.5691,12.6310
1824,0.3923,0.0000,8.7083
1828,-13.6509,-20.0840,-3.6088
1832,-20.0840,13.1017,10.0420
1837,-15.0630,-5.5702,20.0448
1841,16.7890,-11.1404,0.9414
1845,20.0448,-5.5702,9.0221
1849,13.6509,8.6299,6.3547
1853,4.5503,-17.6520,-13.8078
1857,-6.3547,3.6873,9.7282
1861,-4.3934,-7.5315,20.0448
1864,-3.0597,5.8840,18.5150
1868,12.3956,-5.2564,7.5315
1872,-10.0420,3.2166,4.2365
1876,8.9437,-2.8243,12.3956
1881,-20.0840,9.6497,-17.1028
1885,-20.0840,-3.1381,20.0448
1889,7.0608,5.8055,6.6685
1893,20.0448,-2.1967,-3.9227
1897,20.0448,3.2166,9.4144
1901,17.7304,6.7470,4.4718
1905,-20.0840,-3.6088,-7.2177
1909,3.7658,-0.1569,14.7492
1913,-15.6122,3.0597,20.0448
1916,-14.1216,-1.0983,8.1591
1921,20.0448,-10.8265,7.5315
1925,0.8630,3.8442,3.9227
1929,7.3746,-1.3337,13.1801
1933,13.0232,-6.9039,3.1381
1937,-2.1182,3.6088,15.9260
1941,-5.2564,-1.8829,8.7083
1945,-0.3138,0.3138,-0.5492
1949,0.0000,2.1182,10.0420
1953,1.8829,-5.8840,18.5934
1957,-3.4519,-2.0398,9.8066
1960,1.9613,-0.7845,6.5116
1965,-0.3138,2.1967,7.8453
1969,-3.0597,-2.5890,7.2177
1973,3.9227,2.0398,10.0420
1977,2.9812,-0.4707,13.1801
1981,-5.5702,1.0199,10.7481
1985,-1.8044,-5.1779,5.6486
1989,3.1381,1.3337,11.7680
1993,1.4906,-4.7072,4.6287
1996,3.4519,-2.6674,8.3945
2000,0.0000,-2.5105,9.5713
2004,-5.6486,3.6088,10.9050
2009,6.8254,-3.1381,13.7293
2013,-8.0022,2.6674,9.8851
2017,-1.0199,-2.6674,3.2166
2021,8.7868,-4.2365,7.0608
2024,0.0000,1.4906,13.2586
2028,4.0011,-2.1182,10.5912
2032,4.9426,-4.0011,6.8254
2036,-6.3547,1.0983,6.0409
2040,-5.2564,0.3923,9.6497
2044,6.2763,0.6276,11.6111
2049,6.8254,-2.9812,11.6111
2053,-3.5304,-2.4320,9.3359
2057,-2.1967,2.0398,6.5116
2060,-12.3956,2.5105,11.4542
2064,4.8641,-1.7260,5.6486
2068,1.8829,1.5691,4.4718
2072,7.1392,-0.9414,8.3160
2076,1.8044,-4.7856,8.7868
2080,-0.7061,1.7260,7.6884
2084,2.2751,-0.2354,13.9647
2088,-4.7856,1.8044,7.9238
2093,1.4122,0.6276,9.1006
2096,-0.9414,-2.4320,11.2188
2100,1.5691,3.6873,9.8851
2104,-0.3923,-0.6276,6.9823
2108,5.4917,-2.1182,11.2188
2112,3.6873,4.3934,12.1602
2116,-0.8630,-5.2564,8.6299
2120,2.5890,-1.3337,9.5713
2124,7.5315,-1.0983,8.1591
2128,-8.3160,1.0983,10.6696
2131,4.7856,-2.9028,10.5127
2136,6.1978,0.5492,4.9426
2140,4.1580,-2.6674,12.3956
2144,-1.4122,2.5105,10.7481
2148,-2.1967,-4.3934,9.6497
2152,-2.5105,0.0000,11.2188
2156,0.5492,-3.7658,6.5116
2160,2.1182,2.9028,7.5315
2164,18.3580,-4.7856,4.9426
2168,15.4553,2.5105,-3.7658
2171,2.8243,4.0796,13.4940
2176,-9.6497,-3.0597,11.2973
2180,-11.5326,-2.0398,10.9050
2184,3.3735,-0.3923,15.5337
2188,5.8840,0.9414,10.9834
2192,8.6299,-1.8829,-3.0597
2196,5.0210,-1.4906,11.3757
2200,-1.3337,4.8641,15.9260
2204,-11.0619,-4.5503,6.3547
2208,6.1194,-2.2751,9.5713
2212,6.9039,-0.7845,6.0409
2215,2.5105,-1.6475,11.5326
2220,-5.0210,2.4320,14.5138
2224,-15.2984,-1.8044,6.8254
2228,7.0608,0.0785,2.0398
2232,3.5304,-0.7061,5.6486
2236,15.2199,6.9823,20.0448
2240,-9.1790,-1.4122,11.8464
2244,-1.4122,-6.0409,0.2354
2248,-4.4718,5.0995,16.0829
2252,-13.2586,1.4122,10.9050
2256,8.3945,-9.4928,3.5304
2259,10.0420,3.7658,10.1989
2264,1.9613,2.2751,10.0420
2268,-4.3934,-1.4906,12.0818
2272,-3.4519,-2.4320,10.5912
